master_site_id,dive_site_name,country_or_area,country_code,latitude,longitude,max_depth_m,source_count,sources,source_record_count,source_record_ids,source_urls,licenses_and_attribution,data_quality_notes
DS007795,Marsa Ghalib North,Red Sea,EG,25.5338257,34.6410191,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:431,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007796,Marsa Mubarak,Red Sea,EG,25.5095405,34.6521265,30,3,Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):5126304822 | PADI Global Dive Sites:12595 | Dive Vibe Community (global OSM collection):5126304822,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://www.padi.com/dive-site/egypt/marsa-mubarak/ | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors | PADI terms; factual compilation for personal research,NA
DS007797,Marsa Murena,Red Sea,EG,25.3951,34.7023,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:412,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007798,Marsa Nakari North reef,Red Sea,EG,24.9278382,34.9629789,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):12754199513 | Dive Vibe Community (global OSM collection):12754199513,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007799,Marsa Nakari South reef,Red Sea,EG,24.9262582,34.9635606,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):12754199512 | Dive Vibe Community (global OSM collection):12754199512,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007800,Marsa Salim,Red Sea,EG,23.9090656,35.4899597,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:448,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007801,Marsa Selmi,Red Sea,EG,23.3861667,35.8058333,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:426,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007802,Marsa Shabir,Red Sea,EG,27.992412,34.4854188,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:318,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007803,Marsa shagra,Red Sea,EG,25.2451181,34.7968286,40,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:475,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007804,Marsa Shona Sogayar,Red Sea,EG,25.417598,34.6951675,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:433,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007805,Marsa Trombi Garden,Red Sea,EG,25.6481614,34.585197,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:434,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007806,Marsalis Abu Galawa,Red Sea,EG,27.3114849,33.7999544,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):4549503827 | Dive Vibe Community (global OSM collection):4549503827,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007807,Maxwell s Reef,Red Sea,EG,29.4000483,34.8347282,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:377,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007808,Menaville House Reef,Red Sea,EG,26.7889274,33.9377439,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:429,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007809,Merlo Reef,Red Sea,EG,20.844637,37.4186797,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):9721009908 | Dive Vibe Community (cleaned/curated):9721009908 | Dive Vibe Community (global OSM collection):9721009908,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/sudan-red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007810,Middle Garden,Red Sea,EG,27.9129604,34.3511212,20,3,Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):279811209 | PADI Global Dive Sites:683 | Dive Vibe Community (global OSM collection):279811209,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://www.padi.com/dive-site/egypt/middle-garden/ | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors | PADI terms; factual compilation for personal research,NA
DS007811,Middle Reef,Red Sea,EG,22.373333,38.855333,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):4433719555 | Dive Vibe Community (global OSM collection):4433719555,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007812,Middle Reef (2),Red Sea,EG,26.7082288,34.1046095,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:360,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007813,Million Hope,Red Sea,EG,28.0563889,34.4491711,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869847 | Dive Vibe Community (global OSM collection):663869847,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007814,Mohammed Hasabella wreck,Red Sea,EG,27.2255405,33.8474125,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:324,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007815,Moray Garden,Red Sea,EG,28.436899,34.4586269,40,3,Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):663869855 | PADI Global Dive Sites:4211 | Dive Vibe Community (global OSM collection):663869855,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://www.padi.com/dive-site/egypt/moray-garden/ | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors | PADI terms; factual compilation for personal research,NA
DS007816,Nabeq,Red Sea,EG,28.1278569,34.4443703,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:362,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007817,Napoleon Reef,Red Sea,EG,28.471104,34.509963,20,3,Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):663869864 | PADI Global Dive Sites:1057 | Dive Vibe Community (global OSM collection):663869864,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://www.padi.com/dive-site/egypt/napoleon-reef/ | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors | PADI terms; factual compilation for personal research,NA
DS007818,Near Garden,Red Sea,EG,27.9081038,34.3467116,20,3,Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):279808469 | PADI Global Dive Sites:682 | Dive Vibe Community (global OSM collection):279808469,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://www.padi.com/dive-site/egypt/near-garden/ | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors | PADI terms; factual compilation for personal research,NA
DS007819,Neptuna,Red Sea,EG,23.6186333,36.2037666,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869750 | Dive Vibe Community (global OSM collection):663869750,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007820,North Lagoona Reef,Red Sea,EG,28.0132331,34.4852686,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:319,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007821,North Long Reef,Red Sea,EG,22.343167,38.854333,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):4433719556 | Dive Vibe Community (global OSM collection):4433719556,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007822,North Passage,Red Sea,EG,27.7755318,34.0559435,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:325,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007823,Novotel House Reef,Red Sea,EG,25.9540108,34.3817107,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):11082801709 | Dive Vibe Community (global OSM collection):11082801709,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007824,Oberoi Housereef,Red Sea,EG,27.08295,33.8807111,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:340,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007825,Panorama Reef,Red Sea,EG,26.7529844,34.0800887,25,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):197754194 | Dive Vibe Community (global OSM collection):197754194,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007826,Panorama Reef East,Red Sea,EG,26.7539976,34.0827562,25,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):6585137659 | Dive Vibe Community (global OSM collection):6585137659,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007827,panorama Reef North,Red Sea,EG,26.757536,34.0784061,25,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):6585137658 | Dive Vibe Community (global OSM collection):6585137658,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007828,Paradise Reef,Red Sea,EG,23.6284921,35.8220587,15,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):19269652 | Dive Vibe Community (global OSM collection):19269652,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007829,Paradise Reef (2),Red Sea,EG,24.1884133,35.4429245,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:402,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007830,Petra,Red Sea,EG,27.3607909,33.9154816,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:355,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007831,Pfeiffer Reef,Red Sea,EG,21.5851974,37.1018372,25,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):9720985227 | Dive Vibe Community (cleaned/curated):9720985227 | Dive Vibe Community (global OSM collection):9720985227,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/sudan-red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
